id,first_name,last_name,note,assnat_url,wikidata_id
desmarais-odilon-2877,Odilon,Desmarais,,https://www.assnat.qc.ca/fr/deputes/desmarais-odilon-2877/index.html,Q3349273
desmarais-stanislas-edmond-2879,Stanislas-Edmond,Desmarais,,https://www.assnat.qc.ca/fr/deputes/desmarais-stanislas-edmond-2879/index.html,Q59780065
desmeules-joseph-leonce-2881,Joseph-Léonce,Desmeules,,https://www.assnat.qc.ca/fr/deputes/desmeules-joseph-leonce-2881/index.html,Q30727059
despres-michel-2883,Michel,Després,,https://www.assnat.qc.ca/fr/deputes/despres-michel-2883/index.html,Q3309470
desrivieres-henri-2885,Henri,Desrivières,,https://www.assnat.qc.ca/fr/deputes/desrivieres-henri-2885/index.html,Q5715426
desrochers-francois-5861,François,Desrochers,,https://www.assnat.qc.ca/fr/deputes/desrochers-francois-5861/index.html,Q3084449
desrosiers-hospice-2887,Hospice,Desrosiers,,https://www.assnat.qc.ca/fr/deputes/desrosiers-hospice-2887/index.html,Q59783476
dessaulles-georges-casimir-2889,Georges-Casimir,Dessaulles,,https://www.assnat.qc.ca/fr/deputes/dessaulles-georges-casimir-2889/index.html,Q5546735
dessaulles-jean-2891,Jean,Dessaulles,,https://www.assnat.qc.ca/fr/deputes/dessaulles-jean-2891/index.html,Q6170538
dessaulles-louis-antoine-139,Louis-Antoine,Dessaulles,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/dessaulles-louis-antoine-139.html,Q3260334
de-varennes-ernest-137,Ernest,De Varennes,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/de-varennes-ernest-137.html,
devlin-charles-ramsay-2893,Charles Ramsay,Devlin,,https://www.assnat.qc.ca/fr/deputes/devlin-charles-ramsay-2893/index.html,Q2960081
de-witt-jacob-2793,Jacob,De Witt,,https://www.assnat.qc.ca/fr/deputes/de-witt-jacob-2793/index.html,Q6118529
deziel-gerard-2895,Gérard,Déziel,,https://www.assnat.qc.ca/fr/deputes/deziel-gerard-2895/index.html,Q59783475
diamond-jean-paul-189,Jean-Paul,Diamond,,https://www.assnat.qc.ca/fr/deputes/diamond-jean-paul-189/index.html,Q2379503
diamond-simon-pierre-5867,Simon-Pierre,Diamond,,https://www.assnat.qc.ca/fr/deputes/diamond-simon-pierre-5867/index.html,Q744052
dige-jean-2897,Jean,Digé,,https://www.assnat.qc.ca/fr/deputes/dige-jean-2897/index.html,Q3171750
dillon-joseph-henry-2899,Joseph Henry,Dillon,,https://www.assnat.qc.ca/fr/deputes/dillon-joseph-henry-2899/index.html,Q16027773
dion-leandre-2901,Léandre,Dion,,https://www.assnat.qc.ca/fr/deputes/dion-leandre-2901/index.html,Q501619
dion-napoleon-2903,Napoléon,Dion,,https://www.assnat.qc.ca/fr/deputes/dion-napoleon-2903/index.html,Q16043692
dionne-albert-2905,Albert,Dionne,,https://www.assnat.qc.ca/fr/deputes/dionne-albert-2905/index.html,Q30728528
dionne-amable-2907,Amable,Dionne,,https://www.assnat.qc.ca/fr/deputes/dionne-amable-2907/index.html,Q4738993
dionne-amelie-19273,Amélie,Dionne,,https://www.assnat.qc.ca/fr/deputes/dionne-amelie-19273/index.html,Q114413862
dionne-benjamin-2909,Benjamin,Dionne,,https://www.assnat.qc.ca/fr/deputes/dionne-benjamin-2909/index.html,Q4888485
dionne-elisee-141,Élisée,Dionne,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/dionne-elisee-141.html,Q8078232
dionne-france-2911,France,Dionne,,https://www.assnat.qc.ca/fr/deputes/dionne-france-2911/index.html,Q5478275
dionne-joseph-143,Joseph,Dionne,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/dionne-joseph-143.html,
dionne-joseph-omer-2913,Joseph-Omer,Dionne,,https://www.assnat.qc.ca/fr/deputes/dionne-joseph-omer-2913/index.html,Q59783478
dionne-marsolais-rita-2915,Rita,Dionne-Marsolais,,https://www.assnat.qc.ca/fr/deputes/dionne-marsolais-rita-2915/index.html,Q3433237
domingue-jean-5871,Jean,Domingue,,https://www.assnat.qc.ca/fr/deputes/domingue-jean-5871/index.html,Q3171770
dorais-louis-treffle-2917,Louis-Trefflé,Dorais,,https://www.assnat.qc.ca/fr/deputes/dorais-louis-treffle-2917/index.html,Q16009250
dorion-antoine-aime-2919,Antoine-Aimé,Dorion,,https://www.assnat.qc.ca/fr/deputes/dorion-antoine-aime-2919/index.html,Q2853440
dorion-catherine-17895,Catherine,Dorion,,https://www.assnat.qc.ca/fr/deputes/dorion-catherine-17895/index.html,Q16536539
dorion-eric-5869,Éric,Dorion,,https://www.assnat.qc.ca/fr/deputes/dorion-eric-5869/index.html,Q3591089
dorion-jacques-2921,Jacques,Dorion,,https://www.assnat.qc.ca/fr/deputes/dorion-jacques-2921/index.html,Q6120566
dorion-jean-baptiste-eric-2923,Jean-Baptiste-Éric,Dorion,,https://www.assnat.qc.ca/fr/deputes/dorion-jean-baptiste-eric-2923/index.html,Q3163812
dorion-joseph-adolphe-2925,Joseph-Adolphe,Dorion,,https://www.assnat.qc.ca/fr/deputes/dorion-joseph-adolphe-2925/index.html,Q6280558
dorion-nicolas-2927,Nicolas,Dorion,,https://www.assnat.qc.ca/fr/deputes/dorion-nicolas-2927/index.html,Q7029617
dorion-pierre-antoine-2929,Pierre-Antoine,Dorion,,https://www.assnat.qc.ca/fr/deputes/dorion-pierre-antoine-2929/index.html,Q7191964
dorismond-shirley-19063,Shirley,Dorismond,,https://www.assnat.qc.ca/fr/deputes/dorismond-shirley-19063/index.html,Q111589854
dorris-cyprien-2931,Cyprien,Dorris,,https://www.assnat.qc.ca/fr/deputes/dorris-cyprien-2931/index.html,Q3008876
dostaler-omer-2933,Omer,Dostaler,,https://www.assnat.qc.ca/fr/deputes/dostaler-omer-2933/index.html,Q7090097
dostaler-pierre-eustache-2935,Pierre-Eustache,Dostaler,,https://www.assnat.qc.ca/fr/deputes/dostaler-pierre-eustache-2935/index.html,Q7191983
dougherty-joan-2937,Joan,Dougherty,,https://www.assnat.qc.ca/fr/deputes/dougherty-joan-2937/index.html,Q3179571
doyer-danielle-91,Danielle,Doyer,,https://www.assnat.qc.ca/fr/deputes/doyer-danielle-91/index.html,Q3014985
doyon-cyrille-2939,Cyrille,Doyon,,https://www.assnat.qc.ca/fr/deputes/doyon-cyrille-2939/index.html,Q3009118
doyon-j-michel-823,J. Michel,Doyon,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/doyon-j-michel-823.html,Q20740793
doyon-rejean-2941,Réjean,Doyon,,https://www.assnat.qc.ca/fr/deputes/doyon-rejean-2941/index.html,Q27920069
dozois-paul-2943,Paul,Dozois,,https://www.assnat.qc.ca/fr/deputes/dozois-paul-2943/index.html,Q3371102
drainville-bernard-209,Bernard,Drainville,,https://www.assnat.qc.ca/fr/deputes/drainville-bernard-209/index.html,Q2897818
drapeau-joseph-2945,Joseph,Drapeau,,https://www.assnat.qc.ca/fr/deputes/drapeau-joseph-2945/index.html,Q6282700
drolet-andre-299,André,Drolet,,https://www.assnat.qc.ca/fr/deputes/drolet-andre-299/index.html,Q2847668
drolet-antoine-2947,Antoine,Drolet,,https://www.assnat.qc.ca/fr/deputes/drolet-antoine-2947/index.html,Q4775464
drolet-charles-2949,Charles,Drolet,,https://www.assnat.qc.ca/fr/deputes/drolet-charles-2949/index.html,Q5076974
drolet-francois-2951,François,Drolet,,https://www.assnat.qc.ca/fr/deputes/drolet-francois-2951/index.html,Q59783480
drolet-joseph-toussaint-2953,Joseph-Toussaint,Drolet,,https://www.assnat.qc.ca/fr/deputes/drolet-joseph-toussaint-2953/index.html,Q6280697
drouin-henri-2955,Henri,Drouin,,https://www.assnat.qc.ca/fr/deputes/drouin-henri-2955/index.html,Q5715437
drouin-henri-paul-2957,Henri-Paul,Drouin,,https://www.assnat.qc.ca/fr/deputes/drouin-henri-paul-2957/index.html,Q59783481
drouin-oscar-2959,Oscar,Drouin,,https://www.assnat.qc.ca/fr/deputes/drouin-oscar-2959/index.html,Q3356974
drummond-colin-949,Colin,Drummond,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/drummond-colin-949.html,Q76309624
drummond-john-951,John,Drummond,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/drummond-john-951.html,Q75790486
drummond-lewis-thomas-2961,Lewis Thomas,Drummond,,https://www.assnat.qc.ca/fr/deputes/drummond-lewis-thomas-2961/index.html,Q6537107
drummond-thomas-kevin-2963,Thomas Kevin,Drummond,,https://www.assnat.qc.ca/fr/deputes/drummond-thomas-kevin-2963/index.html,Q21275152
dube-alfred-2965,Alfred,Dubé,,https://www.assnat.qc.ca/fr/deputes/dube-alfred-2965/index.html,Q30728526
dube-christian-12223,Christian,Dubé,,https://www.assnat.qc.ca/fr/deputes/dube-christian-12223/index.html,Q2965228
dube-louis-felix-2967,Louis-Félix,Dubé,,https://www.assnat.qc.ca/fr/deputes/dube-louis-felix-2967/index.html,Q59783482
dubois-claude-2969,Claude,Dubois,,https://www.assnat.qc.ca/fr/deputes/dubois-claude-2969/index.html,Q16091798
dubord-charles-eugene-147,Charles-Eugène,Dubord,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/dubord-charles-eugene-147.html,
dubord-hippolyte-2971,Hippolyte,Dubord,,https://www.assnat.qc.ca/fr/deputes/dubord-hippolyte-2971/index.html,Q5768519
dubourg-emmanuel-363,Emmanuel,Dubourg,,https://www.assnat.qc.ca/fr/deputes/dubourg-emmanuel-363/index.html,Q3052684
dubreuil-joseph-emile-2973,Joseph-Émile,Dubreuil,,https://www.assnat.qc.ca/fr/deputes/dubreuil-joseph-emile-2973/index.html,Q3184447
dubuc-jean-5815,Jean,Dubuc,,https://www.assnat.qc.ca/fr/deputes/dubuc-jean-5815/index.html,Q604728
ducharme-charles-romulus-2975,Charles Romulus,Ducharme,,https://www.assnat.qc.ca/fr/deputes/ducharme-charles-romulus-2975/index.html,Q2960150
ducharme-jean-marie-2977,Jean-Marie,Ducharme,,https://www.assnat.qc.ca/fr/deputes/ducharme-jean-marie-2977/index.html,Q3167645
duchesneau-jacques-12193,Jacques,Duchesneau,,https://www.assnat.qc.ca/fr/deputes/duchesneau-jacques-12193/index.html,Q3158790
duchesne-(lieutenant-gouverneur)-pierre-447,Pierre,Duchesne,lieutenant-gouverneur,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/duchesne-(lieutenant-gouverneur)-pierre-447.html,Q1368389
duchesne-pierre-12239,Pierre,Duchesne,,https://www.assnat.qc.ca/fr/deputes/duchesne-pierre-12239/index.html,Q3384833
duchesnois-etienne-2979,Étienne,Duchesnois,,https://www.assnat.qc.ca/fr/deputes/duchesnois-etienne-2979/index.html,Q8078457
duckett-william-2981,William,Duckett,,https://www.assnat.qc.ca/fr/deputes/duckett-william-2981/index.html,Q3568570
duclos-joseph-2983,Joseph,Duclos,,https://www.assnat.qc.ca/fr/deputes/duclos-joseph-2983/index.html,Q59783483
duffy-henry-thomas-2985,Henry Thomas,Duffy,,https://www.assnat.qc.ca/fr/deputes/duffy-henry-thomas-2985/index.html,Q5729124
duffy-william-james-2987,William James,Duffy,,https://www.assnat.qc.ca/fr/deputes/duffy-william-james-2987/index.html,Q8013446
dufour-dit-bona-joseph-2997,Joseph,Dufour,dit Bonat,https://www.assnat.qc.ca/fr/deputes/dufour-dit-bona-joseph-2997/index.html,Q14916006
dufour-fernand-2989,Fernand,Dufour,,https://www.assnat.qc.ca/fr/deputes/dufour-fernand-2989/index.html,Q59783484
dufour-francis-2991,Francis,Dufour,,https://www.assnat.qc.ca/fr/deputes/dufour-francis-2991/index.html,Q28858762
dufour-joseph-2993,Joseph,Dufour,,https://www.assnat.qc.ca/fr/deputes/dufour-joseph-2993/index.html,Q6282733
dufour-marjolain-423,Marjolain,Dufour,,https://www.assnat.qc.ca/fr/deputes/dufour-marjolain-423/index.html,Q3293926
dufour-philippe-2995,Philippe,Dufour,,https://www.assnat.qc.ca/fr/deputes/dufour-philippe-2995/index.html,Q59783486
dufour-pierre-17823,Pierre,Dufour,,https://www.assnat.qc.ca/fr/deputes/dufour-pierre-17823/index.html,Q59312666
dufour-virginie-19287,Virginie,Dufour,,https://www.assnat.qc.ca/fr/deputes/dufour-virginie-19287/index.html,Q115152118
dufresne-alexandre-2999,Alexandre,Dufresne,,https://www.assnat.qc.ca/fr/deputes/dufresne-alexandre-2999/index.html,Q4720826
dufresne-alexandre-napoleon-3001,Alexandre-Napoléon,Dufresne,,https://www.assnat.qc.ca/fr/deputes/dufresne-alexandre-napoleon-3001/index.html,Q59780081
dufresne-joseph-3003,Joseph,Dufresne,,https://www.assnat.qc.ca/fr/deputes/dufresne-joseph-3003/index.html,Q3184881
dufresne-pierre-joseph-3005,Pierre-Joseph,Dufresne,,https://www.assnat.qc.ca/fr/deputes/dufresne-pierre-joseph-3005/index.html,Q59783485
dugas-firmin-3007,Firmin,Dugas,,https://www.assnat.qc.ca/fr/deputes/dugas-firmin-3007/index.html,Q3072876
dugas-lucien-3009,Lucien,Dugas,,https://www.assnat.qc.ca/fr/deputes/dugas-lucien-3009/index.html,Q6697057
duguay-joseph-leonard-3011,Joseph-Léonard,Duguay,,https://www.assnat.qc.ca/fr/deputes/duguay-joseph-leonard-3011/index.html,Q3184335
duguay-joseph-nestor-3013,Joseph-Nestor,Duguay,,https://www.assnat.qc.ca/fr/deputes/duguay-joseph-nestor-3013/index.html,Q6285787
duguay-normand-3015,Normand,Duguay,,https://www.assnat.qc.ca/fr/deputes/duguay-normand-3015/index.html,Q7053014
duhaime-yves-3017,Yves,Duhaime,,https://www.assnat.qc.ca/fr/deputes/duhaime-yves-3017/index.html,Q3573630
duhamel-georges-3019,Georges,Duhamel,,https://www.assnat.qc.ca/fr/deputes/duhamel-georges-3019/index.html,Q5546796
duhamel-joseph-edouard-3021,Joseph-Édouard,Duhamel,,https://www.assnat.qc.ca/fr/deputes/duhamel-joseph-edouard-3021/index.html,Q59780082
duhamel-louis-3023,Louis,Duhamel,,https://www.assnat.qc.ca/fr/deputes/duhamel-louis-3023/index.html,Q6687059
dulac-francois-xavier-3025,François-Xavier,Dulac,,https://www.assnat.qc.ca/fr/deputes/dulac-francois-xavier-3025/index.html,Q5493136
dumaine-cyrille-3027,Cyrille,Dumaine,,https://www.assnat.qc.ca/fr/deputes/dumaine-cyrille-3027/index.html,Q3009120
dumais-paschal-3029,Paschal,Dumais,,https://www.assnat.qc.ca/fr/deputes/dumais-paschal-3029/index.html,Q16065457
dumais-severin-3031,Séverin,Dumais,,https://www.assnat.qc.ca/fr/deputes/dumais-severin-3031/index.html,Q7666143
dumas-alexandre-3033,Alexandre,Dumas,,https://www.assnat.qc.ca/fr/deputes/dumas-alexandre-3033/index.html,Q4720827
dumas-norbert-3035,Norbert,Dumas,,https://www.assnat.qc.ca/fr/deputes/dumas-norbert-3035/index.html,Q7050308
dumont-bernard-3037,Bernard,Dumont,,https://www.assnat.qc.ca/fr/deputes/dumont-bernard-3037/index.html,Q2897835
dumont-joseph-3039,Joseph,Dumont,,https://www.assnat.qc.ca/fr/deputes/dumont-joseph-3039/index.html,Q961401
dumont-mario-3041,Mario,Dumont,,https://www.assnat.qc.ca/fr/deputes/dumont-mario-3041/index.html,Q3293420
dumouchel-leandre-149,Léandre,Dumouchel,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/dumouchel-leandre-149.html,Q6710943
dumoulin-jacques-3043,Jacques,Dumoulin,,https://www.assnat.qc.ca/fr/deputes/dumoulin-jacques-3043/index.html,Q6120581
dumoulin-pierre-benjamin-3045,Pierre-Benjamin,Dumoulin,,https://www.assnat.qc.ca/fr/deputes/dumoulin-pierre-benjamin-3045/index.html,Q3382887
dumoulin-severe-3047,Sévère,Dumoulin,,https://www.assnat.qc.ca/fr/deputes/dumoulin-severe-3047/index.html,Q732194
duniere-louis-3049,Louis,Dunière,,https://www.assnat.qc.ca/fr/deputes/duniere-louis-3049/index.html,Q3261800
duniere-louis-francois-3051,Louis-François,Dunière,,https://www.assnat.qc.ca/fr/deputes/duniere-louis-francois-3051/index.html,Q6686427
dunkin-christopher-3053,Christopher,Dunkin,,https://www.assnat.qc.ca/fr/deputes/dunkin-christopher-3053/index.html,Q2966576
dunn-thomas-151,Thomas,Dunn,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/dunn-thomas-151.html,Q3525073
dunscomb-john-william-3055,John William,Dunscomb,,https://www.assnat.qc.ca/fr/deputes/dunscomb-john-william-3055/index.html,Q6264146
duplessis-maurice-le-noblet-3057,Maurice Le Noblet,Duplessis,,https://www.assnat.qc.ca/fr/deputes/duplessis-maurice-le-noblet-3057/index.html,Q113941
duplessis-neree-le-noblet-3059,Nérée Le Noblet,Duplessis,,https://www.assnat.qc.ca/fr/deputes/duplessis-neree-le-noblet-3059/index.html,Q3347208
dupont-flavien-3061,Flavien,Dupont,,https://www.assnat.qc.ca/fr/deputes/dupont-flavien-3061/index.html,Q3073473
dupre-arthur-3063,Arthur,Dupré,,https://www.assnat.qc.ca/fr/deputes/dupre-arthur-3063/index.html,Q2865084
dupre-marcel-3065,Marcel,Dupré,,https://www.assnat.qc.ca/fr/deputes/dupre-marcel-3065/index.html,Q27920094
dupre-maurice-3067,Maurice,Dupré,,https://www.assnat.qc.ca/fr/deputes/dupre-maurice-3067/index.html,Q3300739
dupuis-francois-xavier-3069,François-Xavier,Dupuis,,https://www.assnat.qc.ca/fr/deputes/dupuis-francois-xavier-3069/index.html,Q59783488
dupuis-jacques-p-475,Jacques P.,Dupuis,,https://www.assnat.qc.ca/fr/deputes/dupuis-jacques-p-475/index.html,Q3159704
dupuis-joseph-alcide-3071,Joseph-Alcide,Dupuis,,https://www.assnat.qc.ca/fr/deputes/dupuis-joseph-alcide-3071/index.html,Q59783489
dupuis-(leroux)-luce-3075,Luce,Dupuis,Leroux,https://www.assnat.qc.ca/fr/deputes/dupuis-(leroux)-luce-3075/index.html,Q50236662
dupuis-louis-auguste-3073,Louis-Auguste,Dupuis,,https://www.assnat.qc.ca/fr/deputes/dupuis-louis-auguste-3073/index.html,Q6686399
dupuis-yvon-3077,Yvon,Dupuis,,https://www.assnat.qc.ca/fr/deputes/dupuis-yvon-3077/index.html,Q2484078
duranceau-france-elaine-19257,France-Élaine,Duranceau,,https://www.assnat.qc.ca/fr/deputes/duranceau-france-elaine-19257/index.html,Q114413861
duranleau-alfred-3079,Alfred,Duranleau,,https://www.assnat.qc.ca/fr/deputes/duranleau-alfred-3079/index.html,Q2835098
durocher-jean-baptiste-3081,Jean-Baptiste,Durocher,,https://www.assnat.qc.ca/fr/deputes/durocher-jean-baptiste-3081/index.html,Q6168903
durocher-olivier-3083,Olivier,Durocher,,https://www.assnat.qc.ca/fr/deputes/durocher-olivier-3083/index.html,Q7088146
dussault-bona-3085,Bona,Dussault,,https://www.assnat.qc.ca/fr/deputes/dussault-bona-3085/index.html,Q4941046
dussault-roland-3087,Roland,Dussault,,https://www.assnat.qc.ca/fr/deputes/dussault-roland-3087/index.html,Q7360213
dutil-robert-641,Robert,Dutil,,https://www.assnat.qc.ca/fr/deputes/dutil-robert-641/index.html,Q3435013
du-tremblay-pamphile-real-145,Pamphile-Réal,Du Tremblay,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/du-tremblay-pamphile-real-145.html,
duval-jean-francois-joseph-3089,Jean-François-Joseph,Duval,,https://www.assnat.qc.ca/fr/deputes/duval-jean-francois-joseph-3089/index.html,Q6169210
duval-joseph-odilon-3091,Joseph-Odilon,Duval,,https://www.assnat.qc.ca/fr/deputes/duval-joseph-odilon-3091/index.html,Q6280683
duval-mederic-3093,Médéric,Duval,,https://www.assnat.qc.ca/fr/deputes/duval-mederic-3093/index.html,Q27928737
duvernay-ludger-3095,Ludger,Duvernay,,https://www.assnat.qc.ca/fr/deputes/duvernay-ludger-3095/index.html,Q3266045
earl-paul-3097,Paul,Earl,,https://www.assnat.qc.ca/fr/deputes/earl-paul-3097/index.html,
eddy-ezra-butler-3099,Ezra Butler,Eddy,,https://www.assnat.qc.ca/fr/deputes/eddy-ezra-butler-3099/index.html,Q3062860
egan-john-3101,John,Egan,,https://www.assnat.qc.ca/fr/deputes/egan-john-3101/index.html,Q6231462
elie-antonio-3103,Antonio,Élie,,https://www.assnat.qc.ca/fr/deputes/elie-antonio-3103/index.html,Q2857524
elkas-sam-3105,Sam,Elkas,,https://www.assnat.qc.ca/fr/deputes/elkas-sam-3105/index.html,
elmsley-john-153,John,Elmsley,,https://www.assnat.qc.ca/fr/patrimoine/anciens-parlementaires/elmsley-john-153.html,
emond-jean-bernard-17857,Jean-Bernard,Émond,,https://www.assnat.qc.ca/fr/deputes/emond-jean-bernard-17857/index.html,Q56877063
england-rufus-nelson-3107,Rufus Nelson,England,,https://www.assnat.qc.ca/fr/deputes/england-rufus-nelson-3107/index.html,Q7378075
eno-dit-deschamps-amable-3111,dit Deschamps,Éno,,https://www.assnat.qc.ca/fr/deputes/eno-dit-deschamps-amable-3111/index.html,Q4738994
eno-norbert-3109,Norbert,Éno,,https://www.assnat.qc.ca/fr/deputes/eno-norbert-3109/index.html,Q16835417
esinhart-andrew-3113,Andrew,Esinhart,,https://www.assnat.qc.ca/fr/deputes/esinhart-andrew-3113/index.html,Q4756903
ethier-joseph-3115,Joseph,Éthier,,https://www.assnat.qc.ca/fr/deputes/ethier-joseph-3115/index.html,Q1394170
evanturel-francois-3117,François,Évanturel,,https://www.assnat.qc.ca/fr/deputes/evanturel-francois-3117/index.html,Q5493474
facal-joseph-3119,Joseph,Facal,,https://www.assnat.qc.ca/fr/deputes/facal-joseph-3119/index.html,Q3184924
falkner-paschal-3121,Paschal,Falkner,,https://www.assnat.qc.ca/fr/deputes/falkner-paschal-3121/index.html,
fallu-elie-3123,Élie,Fallu,,https://www.assnat.qc.ca/fr/deputes/fallu-elie-3123/index.html,Q3587737
farand-avila-3125,Avila,Farand,,https://www.assnat.qc.ca/fr/deputes/farand-avila-3125/index.html,
faribault-joseph-edouard-3127,Joseph-Édouard,Faribault,,https://www.assnat.qc.ca/fr/deputes/faribault-joseph-edouard-3127/index.html,
